sample_id	sequence_length	dataset	k	n_top_k	n_trees
37	72	EA_positive	5	63.0	15
37	72	EA_positive	10	66.0	15
37	72	EA_positive	20	69.0	15
37	72	EA_positive	1	37.75	16
37	72	EA_positive	5	62.0	16
37	72	EA_positive	10	66.0	16
37	72	EA_positive	20	69.0	16
37	72	EA_positive	1	37.75	17
37	72	EA_positive	5	63.0	17
37	72	EA_positive	10	66.0	17
37	72	EA_positive	20	69.0	17
37	72	EA_positive	1	37.75	18
37	72	EA_positive	5	63.0	18
37	72	EA_positive	10	66.0	18
37	72	EA_positive	20	69.0	18
37	72	EA_positive	1	37.75	19
37	72	EA_positive	5	63.0	19
37	72	EA_positive	10	66.0	19
37	72	EA_positive	20	69.0	19
37	72	EA_positive	1	37.75	20
37	72	EA_positive	5	62.0	20
37	72	EA_positive	10	66.0	20
37	72	EA_positive	20	69.0	20
37	72	EA_positive	1	37.75	21
37	72	EA_positive	5	62.0	21
37	72	EA_positive	10	66.0	21
37	72	EA_positive	20	70.0	21
37	72	EA_positive	1	38.75	22
37	72	EA_positive	5	62.0	22
37	72	EA_positive	10	66.0	22
37	72	EA_positive	20	70.0	22
37	72	EA_positive	1	38.75	23
37	72	EA_positive	5	62.0	23
37	72	EA_positive	10	66.0	23
37	72	EA_positive	20	69.0	23
37	72	EA_positive	1	38.75	24
37	72	EA_positive	5	62.0	24
37	72	EA_positive	10	66.0	24
37	72	EA_positive	20	69.0	24
37	72	EA_positive	1	38.75	25
37	72	EA_positive	5	62.0	25
37	72	EA_positive	10	66.0	25
37	72	EA_positive	20	70.0	25
37	72	EA_positive	1	36.75	26
37	72	EA_positive	5	62.0	26
37	72	EA_positive	10	66.0	26
37	72	EA_positive	20	70.0	26
37	72	EA_positive	1	36.75	27
37	72	EA_positive	5	62.0	27
37	72	EA_positive	10	66.0	27
37	72	EA_positive	20	70.0	27
37	72	EA_positive	1	36.75	28
37	72	EA_positive	5	62.0	28
37	72	EA_positive	10	66.0	28
37	72	EA_positive	20	70.0	28
37	72	EA_positive	1	36.75	29
37	72	EA_positive	5	63.0	29
37	72	EA_positive	10	66.0	29
37	72	EA_positive	20	70.0	29
37	72	EA_positive	1	36.75	30
37	72	EA_positive	5	63.0	30
37	72	EA_positive	10	66.0	30
37	72	EA_positive	20	70.0	30
37	72	EA_positive	1	37.75	31
37	72	EA_positive	5	63.0	31
37	72	EA_positive	10	66.0	31
37	72	EA_positive	20	70.0	31
37	72	EA_positive	1	37.75	32
37	72	EA_positive	5	63.0	32
37	72	EA_positive	10	66.0	32
37	72	EA_positive	20	70.0	32
38	41	positive	1	16.5	1
38	41	positive	5	25.5	1
38	41	positive	10	33.0	1
38	41	positive	20	37.0	1
38	41	positive	1	16.5	2
38	41	positive	5	26.0	2
38	41	positive	10	33.0	2
38	41	positive	20	37.0	2
38	41	positive	1	16.5	3
38	41	positive	5	26.0	3
38	41	positive	10	32.0	3
38	41	positive	20	37.0	3
38	41	positive	1	18.5	4
38	41	positive	5	25.0	4
38	41	positive	10	31.0	4
38	41	positive	20	37.0	4
38	41	positive	1	19.5	5
38	41	positive	5	25.0	5
38	41	positive	10	31.0	5
38	41	positive	20	37.0	5
38	41	positive	1	19.5	6
38	41	positive	5	26.0	6
38	41	positive	10	32.0	6
38	41	positive	20	36.0	6
38	41	positive	1	18.5	7
38	41	positive	5	25.0	7
38	41	positive	10	32.0	7
38	41	positive	20	36.0	7
38	41	positive	1	19.5	8
38	41	positive	5	26.0	8
38	41	positive	10	31.0	8
38	41	positive	20	36.0	8
38	41	positive	1	20.5	9
38	41	positive	5	26.0	9
38	41	positive	10	31.0	9
38	41	positive	20	37.0	9
38	41	positive	1	19.5	10
38	41	positive	5	25.0	10
38	41	positive	10	31.0	10
38	41	positive	20	37.0	10
38	41	positive	1	19.5	11
38	41	positive	5	25.0	11
38	41	positive	10	32.0	11
38	41	positive	20	38.0	11
38	41	positive	1	18.5	12
38	41	positive	5	25.0	12
38	41	positive	10	32.0	12
38	41	positive	20	38.0	12
38	41	positive	1	18.5	13
38	41	positive	5	25.0	13
38	41	positive	10	32.0	13
38	41	positive	20	37.0	13
38	41	positive	1	18.5	14
38	41	positive	5	25.0	14
38	41	positive	10	32.0	14
38	41	positive	20	37.0	14
38	41	positive	1	18.5	15
38	41	positive	5	26.0	15
38	41	positive	10	32.0	15
38	41	positive	20	37.0	15
38	41	positive	1	18.5	16
38	41	positive	5	25.0	16
38	41	positive	10	32.0	16
38	41	positive	20	36.0	16
38	41	positive	1	18.5	17
38	41	positive	5	26.0	17
38	41	positive	10	32.0	17
38	41	positive	20	36.0	17
38	41	positive	1	18.5	18
38	41	positive	5	25.0	18
38	41	positive	10	32.0	18
38	41	positive	20	36.0	18
38	41	positive	1	18.5	19
38	41	positive	5	25.0	19
38	41	positive	10	32.0	19
38	41	positive	20	36.0	19
38	41	positive	1	18.5	20
38	41	positive	5	25.0	20
38	41	positive	10	31.0	20
38	41	positive	20	36.0	20
38	41	positive	1	19.5	21
38	41	positive	5	25.0	21
38	41	positive	10	32.0	21
38	41	positive	20	36.0	21
38	41	positive	1	18.5	22
38	41	positive	5	25.0	22
38	41	positive	10	32.0	22
38	41	positive	20	36.0	22
38	41	positive	1	18.5	23
38	41	positive	5	25.0	23
38	41	positive	10	32.0	23
38	41	positive	20	36.0	23
38	41	positive	1	18.5	24
38	41	positive	5	25.0	24
38	41	positive	10	32.0	24
38	41	positive	20	37.0	24
38	41	positive	1	18.5	25
38	41	positive	5	25.0	25
38	41	positive	10	32.0	25
38	41	positive	20	36.0	25
38	41	positive	1	18.5	26
38	41	positive	5	25.0	26
38	41	positive	10	31.0	26
38	41	positive	20	37.0	26
38	41	positive	1	18.5	27
38	41	positive	5	25.0	27
38	41	positive	10	32.0	27
38	41	positive	20	37.0	27
38	41	positive	1	18.5	28
38	41	positive	5	25.0	28
38	41	positive	10	32.0	28
38	41	positive	20	37.0	28
38	41	positive	1	18.5	29
38	41	positive	5	25.0	29
38	41	positive	10	32.0	29
38	41	positive	20	38.0	29
38	41	positive	1	18.5	30
38	41	positive	5	26.0	30
38	41	positive	10	32.0	30
38	41	positive	20	38.0	30
38	41	positive	1	18.5	31
38	41	positive	5	26.0	31
38	41	positive	10	32.0	31
38	41	positive	20	38.0	31
38	41	positive	1	18.5	32
38	41	positive	5	25.0	32
38	41	positive	10	32.0	32
38	41	positive	20	38.0	32
39	41	positive	1	18.5	1
39	41	positive	5	25.0	1
39	41	positive	10	31.0	1
39	41	positive	20	37.0	1
39	41	positive	1	19.5	2
39	41	positive	5	24.0	2
39	41	positive	10	31.0	2
39	41	positive	20	37.0	2
39	41	positive	1	20.5	3
39	41	positive	5	26.0	3
39	41	positive	10	31.0	3
39	41	positive	20	36.0	3
39	41	positive	1	19.5	4
39	41	positive	5	24.0	4
39	41	positive	10	33.0	4
39	41	positive	20	37.0	4
39	41	positive	1	19.5	5
39	41	positive	5	24.0	5
39	41	positive	10	33.0	5
39	41	positive	20	37.0	5
39	41	positive	1	18.5	6
39	41	positive	5	24.0	6
39	41	positive	10	33.0	6
39	41	positive	20	37.0	6
39	41	positive	1	18.5	7
39	41	positive	5	24.0	7
39	41	positive	10	32.0	7
39	41	positive	20	37.0	7
39	41	positive	1	18.5	8
39	41	positive	5	24.0	8
39	41	positive	10	32.0	8
39	41	positive	20	37.0	8
39	41	positive	1	19.5	9
39	41	positive	5	24.0	9
39	41	positive	10	31.0	9
39	41	positive	20	37.0	9
39	41	positive	1	18.5	10
39	41	positive	5	24.0	10
39	41	positive	10	32.0	10
39	41	positive	20	36.0	10
39	41	positive	1	19.5	11
39	41	positive	5	24.0	11
39	41	positive	10	32.0	11
39	41	positive	20	36.0	11
39	41	positive	1	19.5	12
39	41	positive	5	24.0	12
39	41	positive	10	32.0	12
39	41	positive	20	36.0	12
39	41	positive	1	19.5	13
39	41	positive	5	24.0	13
39	41	positive	10	32.0	13
39	41	positive	20	36.0	13
39	41	positive	1	19.5	14
39	41	positive	5	24.0	14
39	41	positive	10	32.0	14
39	41	positive	20	37.0	14
39	41	positive	1	19.5	15
39	41	positive	5	24.0	15
39	41	positive	10	32.0	15
39	41	positive	20	37.0	15
39	41	positive	1	19.5	16
39	41	positive	5	24.0	16
39	41	positive	10	32.0	16
39	41	positive	20	37.0	16
39	41	positive	1	18.5	17
39	41	positive	5	24.0	17
39	41	positive	10	32.0	17
39	41	positive	20	37.0	17
39	41	positive	1	18.5	18
39	41	positive	5	24.0	18
39	41	positive	10	32.0	18
39	41	positive	20	37.0	18
39	41	positive	1	18.5	19
39	41	positive	5	24.0	19
39	41	positive	10	32.0	19
39	41	positive	20	36.0	19
39	41	positive	1	18.5	20
39	41	positive	5	24.0	20
39	41	positive	10	32.0	20
39	41	positive	20	37.0	20
39	41	positive	1	18.5	21
39	41	positive	5	24.0	21
39	41	positive	10	32.0	21
39	41	positive	20	37.0	21
39	41	positive	1	18.5	22
39	41	positive	5	24.0	22
39	41	positive	10	32.0	22
39	41	positive	20	37.0	22
39	41	positive	1	18.5	23
39	41	positive	5	24.0	23
39	41	positive	10	32.0	23
39	41	positive	20	37.0	23
39	41	positive	1	18.5	24
39	41	positive	5	25.0	24
39	41	positive	10	32.0	24
39	41	positive	20	37.0	24
39	41	positive	1	19.5	25
39	41	positive	5	24.0	25
39	41	positive	10	32.0	25
39	41	positive	20	37.0	25
39	41	positive	1	19.5	26
39	41	positive	5	24.0	26
39	41	positive	10	32.0	26
39	41	positive	20	36.0	26
39	41	positive	1	19.5	27
39	41	positive	5	24.0	27
39	41	positive	10	32.0	27
39	41	positive	20	36.0	27
39	41	positive	1	19.5	28
39	41	positive	5	24.0	28
39	41	positive	10	32.0	28
39	41	positive	20	36.0	28
39	41	positive	1	19.5	29
39	41	positive	5	24.0	29
39	41	positive	10	32.0	29
39	41	positive	20	36.0	29
39	41	positive	1	19.5	30
39	41	positive	5	24.0	30
39	41	positive	10	32.0	30
39	41	positive	20	37.0	30
39	41	positive	1	19.5	31
39	41	positive	5	24.0	31
39	41	positive	10	32.0	31
39	41	positive	20	37.0	31
39	41	positive	1	19.5	32
39	41	positive	5	24.0	32
39	41	positive	10	32.0	32
39	41	positive	20	37.0	32
40	54	EA_positive	1	22.75	1
40	54	EA_positive	5	41.0	1
40	54	EA_positive	10	48.0	1
40	54	EA_positive	20	51.0	1
40	54	EA_positive	1	20.75	2
40	54	EA_positive	5	41.0	2
40	54	EA_positive	10	48.0	2
40	54	EA_positive	20	53.0	2
40	54	EA_positive	1	18.75	3
40	54	EA_positive	5	39.0	3
40	54	EA_positive	10	46.0	3
40	54	EA_positive	20	52.0	3
40	54	EA_positive	1	19.75	4
40	54	EA_positive	5	38.0	4
40	54	EA_positive	10	45.0	4
40	54	EA_positive	20	52.0	4
40	54	EA_positive	1	22.75	5
40	54	EA_positive	5	40.0	5
40	54	EA_positive	10	45.0	5
40	54	EA_positive	20	52.0	5
40	54	EA_positive	1	21.75	6
40	54	EA_positive	5	40.0	6
40	54	EA_positive	10	45.0	6
40	54	EA_positive	20	52.0	6
40	54	EA_positive	1	20.75	7
40	54	EA_positive	5	40.0	7
40	54	EA_positive	10	46.0	7
40	54	EA_positive	20	51.0	7
40	54	EA_positive	1	20.75	8
40	54	EA_positive	5	39.0	8
40	54	EA_positive	10	47.0	8
40	54	EA_positive	20	51.0	8
40	54	EA_positive	1	21.75	9
40	54	EA_positive	5	40.0	9
40	54	EA_positive	10	47.0	9
40	54	EA_positive	20	51.0	9
40	54	EA_positive	1	21.75	10
40	54	EA_positive	5	39.0	10
40	54	EA_positive	10	47.0	10
40	54	EA_positive	20	52.0	10
40	54	EA_positive	1	20.75	11
40	54	EA_positive	5	40.0	11
40	54	EA_positive	10	47.0	11
40	54	EA_positive	20	52.0	11
40	54	EA_positive	1	21.75	12
40	54	EA_positive	5	41.0	12
40	54	EA_positive	10	47.0	12
40	54	EA_positive	20	53.0	12
40	54	EA_positive	1	22.75	13
40	54	EA_positive	5	41.0	13
40	54	EA_positive	10	47.0	13
40	54	EA_positive	20	53.0	13
40	54	EA_positive	1	22.75	14
40	54	EA_positive	5	42.0	14
40	54	EA_positive	10	47.0	14
40	54	EA_positive	20	53.0	14
40	54	EA_positive	1	22.75	15
40	54	EA_positive	5	42.0	15
40	54	EA_positive	10	47.0	15
40	54	EA_positive	20	53.0	15
40	54	EA_positive	1	21.75	16
40	54	EA_positive	5	42.0	16
40	54	EA_positive	10	47.0	16
40	54	EA_positive	20	53.0	16
40	54	EA_positive	1	21.75	17
40	54	EA_positive	5	43.0	17
40	54	EA_positive	10	47.0	17
40	54	EA_positive	20	52.0	17
40	54	EA_positive	1	21.75	18
40	54	EA_positive	5	43.0	18
40	54	EA_positive	10	47.0	18
40	54	EA_positive	20	52.0	18
40	54	EA_positive	1	21.75	19
40	54	EA_positive	5	42.0	19
40	54	EA_positive	10	47.0	19
40	54	EA_positive	20	52.0	19
40	54	EA_positive	1	23.75	20
40	54	EA_positive	5	42.0	20
40	54	EA_positive	10	47.0	20
40	54	EA_positive	20	52.0	20
40	54	EA_positive	1	23.75	21
40	54	EA_positive	5	42.0	21
40	54	EA_positive	10	47.0	21
40	54	EA_positive	20	52.0	21
40	54	EA_positive	1	23.75	22
40	54	EA_positive	5	42.0	22
40	54	EA_positive	10	47.0	22
40	54	EA_positive	20	52.0	22
40	54	EA_positive	1	23.75	23
40	54	EA_positive	5	42.0	23
40	54	EA_positive	10	47.0	23
40	54	EA_positive	20	52.0	23
40	54	EA_positive	1	23.75	24
40	54	EA_positive	5	42.0	24
40	54	EA_positive	10	47.0	24
40	54	EA_positive	20	52.0	24
40	54	EA_positive	1	23.75	25
40	54	EA_positive	5	42.0	25
40	54	EA_positive	10	47.0	25
40	54	EA_positive	20	52.0	25
40	54	EA_positive	1	23.75	26
40	54	EA_positive	5	42.0	26
40	54	EA_positive	10	47.0	26
40	54	EA_positive	20	52.0	26
40	54	EA_positive	1	23.75	27
40	54	EA_positive	5	42.0	27
40	54	EA_positive	10	47.0	27
40	54	EA_positive	20	52.0	27
40	54	EA_positive	1	22.75	28
40	54	EA_positive	5	42.0	28
40	54	EA_positive	10	47.0	28
40	54	EA_positive	20	52.0	28
40	54	EA_positive	1	22.75	29
40	54	EA_positive	5	41.0	29
40	54	EA_positive	10	46.0	29
40	54	EA_positive	20	52.0	29
40	54	EA_positive	1	22.75	30
40	54	EA_positive	5	41.0	30
40	54	EA_positive	10	46.0	30
40	54	EA_positive	20	52.0	30
40	54	EA_positive	1	23.75	31
40	54	EA_positive	5	41.0	31
40	54	EA_positive	10	47.0	31
40	54	EA_positive	20	51.0	31
40	54	EA_positive	1	23.75	32
40	54	EA_positive	5	41.0	32
40	54	EA_positive	10	46.0	32
40	54	EA_positive	20	51.0	32
41	25	negative	1	4.972222222222222	1
41	25	negative	5	20.361111111111107	1
41	25	negative	10	23.555555555555557	1
41	25	negative	20	24.000000000000014	1
41	25	negative	1	8.0	2
41	25	negative	5	18.833333333333336	2
41	25	negative	10	23.000000000000004	2
41	25	negative	20	24.00000000000001	2
41	25	negative	1	6.916666666666667	3
41	25	negative	5	19.583333333333336	3
41	25	negative	10	23.000000000000004	3
41	25	negative	20	24.00000000000001	3
41	25	negative	1	6.75	4
41	25	negative	5	18.083333333333336	4
41	25	negative	10	23.000000000000007	4
41	25	negative	20	24.000000000000014	4
41	25	negative	1	6.666666666666667	5
41	25	negative	5	18.333333333333336	5
41	25	negative	10	23.000000000000004	5
41	25	negative	20	24.00000000000001	5
41	25	negative	1	6.5	6
41	25	negative	5	18.333333333333336	6
41	25	negative	10	23.000000000000007	6
41	25	negative	20	24.000000000000014	6
41	25	negative	1	6.666666666666667	7
41	25	negative	5	18.166666666666668	7
41	25	negative	10	23.000000000000004	7
41	25	negative	20	24.000000000000004	7
41	25	negative	1	6.666666666666667	8
41	25	negative	5	20.666666666666668	8
41	25	negative	10	24.000000000000004	8
41	25	negative	20	24.000000000000004	8
41	25	negative	1	7.5	9
41	25	negative	5	19.083333333333336	9
41	25	negative	10	23.000000000000007	9
41	25	negative	20	24.000000000000014	9
41	25	negative	1	6.5	10
41	25	negative	5	19.083333333333336	10
41	25	negative	10	23.000000000000007	10
41	25	negative	20	24.000000000000014	10
41	25	negative	1	6.5	11
41	25	negative	5	19.083333333333336	11
41	25	negative	10	23.000000000000007	11
41	25	negative	20	24.000000000000014	11
41	25	negative	1	6.5	12
41	25	negative	5	19.083333333333336	12
41	25	negative	10	23.833333333333332	12
41	25	negative	20	24.0	12
41	25	negative	1	7.666666666666667	13
41	25	negative	5	18.916666666666668	13
41	25	negative	10	24.000000000000004	13
41	25	negative	20	24.000000000000004	13
41	25	negative	1	6.666666666666667	14
41	25	negative	5	20.666666666666668	14
41	25	negative	10	24.000000000000004	14
41	25	negative	20	24.000000000000004	14
41	25	negative	1	6.666666666666667	15
41	25	negative	5	20.666666666666668	15
41	25	negative	10	24.000000000000004	15
41	25	negative	20	24.000000000000004	15
41	25	negative	1	6.666666666666667	16
41	25	negative	5	20.666666666666668	16
41	25	negative	10	24.000000000000004	16
41	25	negative	20	24.000000000000004	16
41	25	negative	1	6.666666666666667	17
41	25	negative	5	20.166666666666668	17
41	25	negative	10	24.000000000000004	17
41	25	negative	20	24.000000000000004	17
41	25	negative	1	6.666666666666667	18
41	25	negative	5	20.166666666666668	18
41	25	negative	10	24.000000000000004	18
41	25	negative	20	24.000000000000004	18
41	25	negative	1	6.666666666666667	19
41	25	negative	5	20.166666666666668	19
41	25	negative	10	24.000000000000004	19
41	25	negative	20	24.000000000000004	19
41	25	negative	1	6.666666666666667	20
41	25	negative	5	20.166666666666668	20
41	25	negative	10	24.000000000000004	20
41	25	negative	20	24.000000000000004	20
41	25	negative	1	6.666666666666667	21
41	25	negative	5	20.166666666666668	21
41	25	negative	10	24.000000000000004	21
41	25	negative	20	24.000000000000004	21
41	25	negative	1	6.666666666666667	22
41	25	negative	5	20.166666666666668	22
41	25	negative	10	24.000000000000004	22
41	25	negative	20	24.000000000000004	22
41	25	negative	1	6.666666666666667	23
41	25	negative	5	20.166666666666668	23
41	25	negative	10	24.000000000000004	23
41	25	negative	20	24.000000000000004	23
41	25	negative	1	6.666666666666667	24
41	25	negative	5	20.166666666666668	24
41	25	negative	10	24.000000000000004	24
41	25	negative	20	24.000000000000004	24
41	25	negative	1	6.666666666666667	25
41	25	negative	5	20.166666666666668	25
41	25	negative	10	24.000000000000004	25
41	25	negative	20	24.000000000000004	25
41	25	negative	1	6.666666666666667	26
41	25	negative	5	20.166666666666668	26
41	25	negative	10	24.000000000000004	26
41	25	negative	20	24.000000000000004	26
41	25	negative	1	6.666666666666667	27
41	25	negative	5	20.166666666666668	27
41	25	negative	10	24.000000000000004	27
41	25	negative	20	24.000000000000004	27
41	25	negative	1	6.666666666666667	28
41	25	negative	5	20.166666666666668	28
41	25	negative	10	24.000000000000004	28
41	25	negative	20	24.000000000000004	28
41	25	negative	1	6.666666666666667	29
41	25	negative	5	20.166666666666668	29
41	25	negative	10	24.000000000000004	29
41	25	negative	20	24.000000000000004	29
41	25	negative	1	6.666666666666667	30
41	25	negative	5	20.166666666666668	30
41	25	negative	10	24.000000000000004	30
41	25	negative	20	24.000000000000004	30
41	25	negative	1	6.666666666666667	31
41	25	negative	5	20.166666666666668	31
41	25	negative	10	24.000000000000004	31
41	25	negative	20	24.000000000000004	31
41	25	negative	1	6.666666666666667	32
41	25	negative	5	20.166666666666668	32
41	25	negative	10	24.000000000000004	32
41	25	negative	20	24.000000000000004	32
42	55	EA_positive	1	17.5	1
42	55	EA_positive	5	43.0	1
42	55	EA_positive	10	47.0	1
42	55	EA_positive	20	50.0	1
42	55	EA_positive	1	19.5	2
42	55	EA_positive	5	41.0	2
42	55	EA_positive	10	46.0	2
42	55	EA_positive	20	52.0	2
42	55	EA_positive	1	20.5	3
42	55	EA_positive	5	42.0	3
42	55	EA_positive	10	47.0	3
42	55	EA_positive	20	52.0	3
42	55	EA_positive	1	19.5	4
42	55	EA_positive	5	44.0	4
42	55	EA_positive	10	47.0	4
42	55	EA_positive	20	50.0	4
42	55	EA_positive	1	22.5	5
42	55	EA_positive	5	44.0	5
42	55	EA_positive	10	47.0	5
42	55	EA_positive	20	52.0	5
42	55	EA_positive	1	22.5	6
42	55	EA_positive	5	42.5	6
42	55	EA_positive	10	47.0	6
42	55	EA_positive	20	52.0	6
42	55	EA_positive	1	22.5	7
42	55	EA_positive	5	45.0	7
42	55	EA_positive	10	47.0	7
42	55	EA_positive	20	51.0	7
42	55	EA_positive	1	22.5	8
42	55	EA_positive	5	45.0	8
42	55	EA_positive	10	47.0	8
42	55	EA_positive	20	52.0	8
42	55	EA_positive	1	22.5	9
42	55	EA_positive	5	45.0	9
42	55	EA_positive	10	47.0	9
42	55	EA_positive	20	53.0	9
42	55	EA_positive	1	22.5	10
42	55	EA_positive	5	45.0	10
42	55	EA_positive	10	47.0	10
42	55	EA_positive	20	52.0	10
42	55	EA_positive	1	23.5	11
42	55	EA_positive	5	45.0	11
42	55	EA_positive	10	47.0	11
42	55	EA_positive	20	53.0	11
42	55	EA_positive	1	23.5	12
42	55	EA_positive	5	45.0	12
42	55	EA_positive	10	47.0	12
42	55	EA_positive	20	53.0	12
42	55	EA_positive	1	23.5	13
42	55	EA_positive	5	45.0	13
42	55	EA_positive	10	47.0	13
42	55	EA_positive	20	53.0	13
42	55	EA_positive	1	23.5	14
42	55	EA_positive	5	45.0	14
42	55	EA_positive	10	47.0	14
42	55	EA_positive	20	53.0	14
42	55	EA_positive	1	23.5	15
42	55	EA_positive	5	45.0	15
42	55	EA_positive	10	47.0	15
42	55	EA_positive	20	52.0	15
42	55	EA_positive	1	23.5	16
42	55	EA_positive	5	45.0	16
42	55	EA_positive	10	47.0	16
42	55	EA_positive	20	52.0	16
42	55	EA_positive	1	24.5	17
42	55	EA_positive	5	45.0	17
42	55	EA_positive	10	47.0	17
42	55	EA_positive	20	52.0	17
42	55	EA_positive	1	24.5	18
42	55	EA_positive	5	45.0	18
42	55	EA_positive	10	48.0	18
42	55	EA_positive	20	53.0	18
42	55	EA_positive	1	24.5	19
42	55	EA_positive	5	45.0	19
42	55	EA_positive	10	48.0	19
42	55	EA_positive	20	52.0	19
42	55	EA_positive	1	24.5	20
42	55	EA_positive	5	45.0	20
42	55	EA_positive	10	48.0	20
42	55	EA_positive	20	52.0	20
42	55	EA_positive	1	24.5	21
42	55	EA_positive	5	45.0	21
42	55	EA_positive	10	48.0	21
42	55	EA_positive	20	52.0	21
42	55	EA_positive	1	24.5	22
42	55	EA_positive	5	45.0	22
42	55	EA_positive	10	48.0	22
42	55	EA_positive	20	52.0	22
42	55	EA_positive	1	24.5	23
42	55	EA_positive	5	45.0	23
42	55	EA_positive	10	48.0	23
42	55	EA_positive	20	53.0	23
42	55	EA_positive	1	24.5	24
42	55	EA_positive	5	45.0	24
42	55	EA_positive	10	48.0	24
42	55	EA_positive	20	53.0	24
42	55	EA_positive	1	24.5	25
42	55	EA_positive	5	45.0	25
42	55	EA_positive	10	48.0	25
42	55	EA_positive	20	53.0	25
42	55	EA_positive	1	24.5	26
42	55	EA_positive	5	45.0	26
42	55	EA_positive	10	48.0	26
42	55	EA_positive	20	53.0	26
42	55	EA_positive	1	24.5	27
42	55	EA_positive	5	45.0	27
42	55	EA_positive	10	48.0	27
42	55	EA_positive	20	53.0	27
42	55	EA_positive	1	24.5	28
42	55	EA_positive	5	45.0	28
42	55	EA_positive	10	48.0	28
42	55	EA_positive	20	52.0	28
42	55	EA_positive	1	24.5	29
42	55	EA_positive	5	45.0	29
42	55	EA_positive	10	48.0	29
42	55	EA_positive	20	52.0	29
42	55	EA_positive	1	23.5	30
42	55	EA_positive	5	45.0	30
42	55	EA_positive	10	48.0	30
42	55	EA_positive	20	52.0	30
42	55	EA_positive	1	24.5	31
42	55	EA_positive	5	45.0	31
42	55	EA_positive	10	48.0	31
42	55	EA_positive	20	53.0	31
42	55	EA_positive	1	23.5	32
42	55	EA_positive	5	45.0	32
42	55	EA_positive	10	48.0	32
42	55	EA_positive	20	52.0	32
43	58	EA_positive	1	31.25	1
43	58	EA_positive	5	49.5	1
43	58	EA_positive	10	52.0	1
43	58	EA_positive	20	54.0	1
43	58	EA_positive	1	29.75	2
43	58	EA_positive	5	50.5	2
43	58	EA_positive	10	53.0	2
43	58	EA_positive	20	54.0	2
43	58	EA_positive	1	29.75	3
43	58	EA_positive	5	50.5	3
43	58	EA_positive	10	53.0	3
43	58	EA_positive	20	54.0	3
43	58	EA_positive	1	30.75	4
43	58	EA_positive	5	50.5	4
43	58	EA_positive	10	53.0	4
43	58	EA_positive	20	55.0	4
43	58	EA_positive	1	29.75	5
43	58	EA_positive	5	50.5	5
43	58	EA_positive	10	53.0	5
43	58	EA_positive	20	54.0	5
43	58	EA_positive	1	30.75	6
43	58	EA_positive	5	50.5	6
43	58	EA_positive	10	53.0	6
43	58	EA_positive	20	55.0	6
43	58	EA_positive	1	29.75	7
43	58	EA_positive	5	51.0	7
43	58	EA_positive	10	53.0	7
43	58	EA_positive	20	55.0	7
43	58	EA_positive	1	30.25	8
43	58	EA_positive	5	50.0	8
43	58	EA_positive	10	53.0	8
43	58	EA_positive	20	55.0	8
43	58	EA_positive	1	30.25	9
43	58	EA_positive	5	50.0	9
43	58	EA_positive	10	53.0	9
43	58	EA_positive	20	55.0	9
43	58	EA_positive	1	29.25	10
43	58	EA_positive	5	50.0	10
43	58	EA_positive	10	53.0	10
43	58	EA_positive	20	55.0	10
43	58	EA_positive	1	28.75	11
43	58	EA_positive	5	51.0	11
43	58	EA_positive	10	52.0	11
43	58	EA_positive	20	55.0	11
43	58	EA_positive	1	27.75	12
43	58	EA_positive	5	50.5	12
43	58	EA_positive	10	53.0	12
43	58	EA_positive	20	55.0	12
43	58	EA_positive	1	27.75	13
43	58	EA_positive	5	50.5	13
43	58	EA_positive	10	52.0	13
43	58	EA_positive	20	54.5	13
43	58	EA_positive	1	28.75	14
43	58	EA_positive	5	50.5	14
43	58	EA_positive	10	53.0	14
43	58	EA_positive	20	54.5	14
43	58	EA_positive	1	28.75	15
43	58	EA_positive	5	50.5	15
43	58	EA_positive	10	53.0	15
43	58	EA_positive	20	54.0	15
43	58	EA_positive	1	28.75	16
43	58	EA_positive	5	49.5	16
43	58	EA_positive	10	53.0	16
43	58	EA_positive	20	54.0	16
43	58	EA_positive	1	28.75	17
43	58	EA_positive	5	50.5	17
43	58	EA_positive	10	53.0	17
43	58	EA_positive	20	54.0	17
43	58	EA_positive	1	29.75	18
43	58	EA_positive	5	50.5	18
43	58	EA_positive	10	52.0	18
43	58	EA_positive	20	54.0	18
43	58	EA_positive	1	27.75	19
43	58	EA_positive	5	50.5	19
43	58	EA_positive	10	53.0	19
43	58	EA_positive	20	54.0	19
43	58	EA_positive	1	27.75	20
43	58	EA_positive	5	50.5	20
43	58	EA_positive	10	53.0	20
43	58	EA_positive	20	54.5	20
43	58	EA_positive	1	28.75	21
43	58	EA_positive	5	49.5	21
43	58	EA_positive	10	53.0	21
43	58	EA_positive	20	55.0	21
43	58	EA_positive	1	27.75	22
43	58	EA_positive	5	49.5	22
43	58	EA_positive	10	53.0	22
43	58	EA_positive	20	55.0	22
43	58	EA_positive	1	27.75	23
43	58	EA_positive	5	49.5	23
43	58	EA_positive	10	53.0	23
43	58	EA_positive	20	55.0	23
43	58	EA_positive	1	27.75	24
43	58	EA_positive	5	49.5	24
43	58	EA_positive	10	53.0	24
43	58	EA_positive	20	55.0	24
43	58	EA_positive	1	27.75	25
43	58	EA_positive	5	49.5	25
43	58	EA_positive	10	53.0	25
43	58	EA_positive	20	55.0	25
43	58	EA_positive	1	27.75	26
43	58	EA_positive	5	49.5	26
