sample_id	sequence_length	dataset	k	n_top_k	n_trees
31	47	EA_negative	1	19.0	21
31	47	EA_negative	5	30.0	21
31	47	EA_negative	10	34.0	21
31	47	EA_negative	20	39.0	21
31	47	EA_negative	1	19.0	22
31	47	EA_negative	5	30.0	22
31	47	EA_negative	10	34.0	22
31	47	EA_negative	20	39.0	22
31	47	EA_negative	1	19.0	23
31	47	EA_negative	5	30.0	23
31	47	EA_negative	10	34.0	23
31	47	EA_negative	20	39.0	23
31	47	EA_negative	1	19.0	24
31	47	EA_negative	5	30.0	24
31	47	EA_negative	10	34.0	24
31	47	EA_negative	20	39.0	24
31	47	EA_negative	1	19.0	25
31	47	EA_negative	5	30.0	25
31	47	EA_negative	10	34.0	25
31	47	EA_negative	20	39.0	25
31	47	EA_negative	1	19.0	26
31	47	EA_negative	5	30.0	26
31	47	EA_negative	10	34.0	26
31	47	EA_negative	20	39.0	26
31	47	EA_negative	1	19.0	27
31	47	EA_negative	5	30.0	27
31	47	EA_negative	10	34.0	27
31	47	EA_negative	20	39.0	27
31	47	EA_negative	1	19.0	28
31	47	EA_negative	5	30.0	28
31	47	EA_negative	10	34.0	28
31	47	EA_negative	20	39.0	28
31	47	EA_negative	1	19.0	29
31	47	EA_negative	5	30.0	29
31	47	EA_negative	10	34.0	29
31	47	EA_negative	20	39.0	29
31	47	EA_negative	1	19.0	30
31	47	EA_negative	5	30.0	30
31	47	EA_negative	10	34.0	30
31	47	EA_negative	20	39.0	30
31	47	EA_negative	1	19.0	31
31	47	EA_negative	5	30.0	31
31	47	EA_negative	10	34.0	31
31	47	EA_negative	20	39.0	31
31	47	EA_negative	1	19.0	32
31	47	EA_negative	5	30.0	32
31	47	EA_negative	10	34.0	32
31	47	EA_negative	20	39.0	32
32	41	positive	1	21.0	1
32	41	positive	5	32.0	1
32	41	positive	10	36.0	1
32	41	positive	20	39.0	1
32	41	positive	1	20.0	2
32	41	positive	5	33.0	2
32	41	positive	10	36.0	2
32	41	positive	20	39.0	2
32	41	positive	1	20.0	3
32	41	positive	5	33.0	3
32	41	positive	10	36.0	3
32	41	positive	20	39.0	3
32	41	positive	1	20.0	4
32	41	positive	5	32.0	4
32	41	positive	10	36.0	4
32	41	positive	20	39.0	4
32	41	positive	1	20.0	5
32	41	positive	5	32.0	5
32	41	positive	10	36.0	5
32	41	positive	20	39.0	5
32	41	positive	1	20.0	6
32	41	positive	5	32.0	6
32	41	positive	10	36.0	6
32	41	positive	20	39.0	6
32	41	positive	1	20.0	7
32	41	positive	5	33.0	7
32	41	positive	10	36.0	7
32	41	positive	20	39.0	7
32	41	positive	1	20.0	8
32	41	positive	5	33.0	8
32	41	positive	10	36.0	8
32	41	positive	20	39.0	8
32	41	positive	1	20.0	9
32	41	positive	5	33.0	9
32	41	positive	10	36.0	9
32	41	positive	20	39.0	9
32	41	positive	1	20.0	10
32	41	positive	5	33.0	10
32	41	positive	10	36.0	10
32	41	positive	20	38.0	10
32	41	positive	1	20.0	11
32	41	positive	5	33.0	11
32	41	positive	10	36.0	11
32	41	positive	20	38.0	11
32	41	positive	1	20.0	12
32	41	positive	5	33.0	12
32	41	positive	10	36.0	12
32	41	positive	20	38.0	12
32	41	positive	1	20.0	13
32	41	positive	5	33.0	13
32	41	positive	10	36.0	13
32	41	positive	20	38.0	13
32	41	positive	1	20.0	14
32	41	positive	5	33.0	14
32	41	positive	10	36.0	14
32	41	positive	20	38.0	14
32	41	positive	1	20.0	15
32	41	positive	5	33.0	15
32	41	positive	10	36.0	15
32	41	positive	20	38.0	15
32	41	positive	1	20.0	16
32	41	positive	5	33.0	16
32	41	positive	10	36.0	16
32	41	positive	20	38.0	16
32	41	positive	1	20.0	17
32	41	positive	5	33.0	17
32	41	positive	10	36.0	17
32	41	positive	20	38.0	17
32	41	positive	1	20.0	18
32	41	positive	5	33.0	18
32	41	positive	10	36.0	18
32	41	positive	20	38.0	18
32	41	positive	1	20.0	19
32	41	positive	5	32.0	19
32	41	positive	10	36.0	19
32	41	positive	20	38.0	19
32	41	positive	1	20.0	20
32	41	positive	5	32.0	20
32	41	positive	10	36.0	20
32	41	positive	20	38.0	20
32	41	positive	1	20.0	21
32	41	positive	5	32.0	21
32	41	positive	10	36.0	21
32	41	positive	20	38.0	21
32	41	positive	1	20.0	22
32	41	positive	5	32.0	22
32	41	positive	10	36.0	22
32	41	positive	20	38.0	22
32	41	positive	1	20.0	23
32	41	positive	5	32.0	23
32	41	positive	10	36.0	23
32	41	positive	20	38.0	23
32	41	positive	1	20.0	24
32	41	positive	5	32.0	24
32	41	positive	10	36.0	24
32	41	positive	20	38.0	24
32	41	positive	1	20.0	25
32	41	positive	5	32.0	25
32	41	positive	10	36.0	25
32	41	positive	20	38.0	25
32	41	positive	1	20.0	26
32	41	positive	5	32.0	26
32	41	positive	10	36.0	26
32	41	positive	20	37.0	26
32	41	positive	1	20.0	27
32	41	positive	5	32.0	27
32	41	positive	10	36.0	27
32	41	positive	20	38.0	27
32	41	positive	1	20.0	28
32	41	positive	5	33.0	28
32	41	positive	10	36.0	28
32	41	positive	20	38.0	28
32	41	positive	1	20.0	29
32	41	positive	5	32.0	29
32	41	positive	10	36.0	29
32	41	positive	20	38.0	29
32	41	positive	1	20.0	30
32	41	positive	5	32.0	30
32	41	positive	10	36.0	30
32	41	positive	20	38.0	30
32	41	positive	1	20.0	31
32	41	positive	5	32.0	31
32	41	positive	10	36.0	31
32	41	positive	20	38.0	31
32	41	positive	1	21.0	32
32	41	positive	5	33.0	32
32	41	positive	10	36.0	32
32	41	positive	20	38.0	32
33	60	EA_positive	1	24.0	1
33	60	EA_positive	5	40.0	1
33	60	EA_positive	10	48.0	1
33	60	EA_positive	20	52.0	1
33	60	EA_positive	1	24.0	2
33	60	EA_positive	5	40.0	2
33	60	EA_positive	10	49.0	2
33	60	EA_positive	20	52.0	2
33	60	EA_positive	1	24.0	3
33	60	EA_positive	5	42.0	3
33	60	EA_positive	10	51.0	3
33	60	EA_positive	20	52.0	3
33	60	EA_positive	1	24.0	4
33	60	EA_positive	5	42.0	4
33	60	EA_positive	10	51.0	4
33	60	EA_positive	20	52.0	4
33	60	EA_positive	1	24.0	5
33	60	EA_positive	5	42.0	5
33	60	EA_positive	10	51.0	5
33	60	EA_positive	20	52.0	5
33	60	EA_positive	1	24.0	6
33	60	EA_positive	5	42.0	6
33	60	EA_positive	10	50.0	6
33	60	EA_positive	20	53.0	6
33	60	EA_positive	1	24.0	7
33	60	EA_positive	5	42.0	7
33	60	EA_positive	10	50.0	7
33	60	EA_positive	20	53.0	7
33	60	EA_positive	1	25.0	8
33	60	EA_positive	5	42.0	8
33	60	EA_positive	10	50.0	8
33	60	EA_positive	20	53.0	8
33	60	EA_positive	1	25.0	9
33	60	EA_positive	5	42.0	9
33	60	EA_positive	10	50.0	9
33	60	EA_positive	20	53.0	9
33	60	EA_positive	1	25.0	10
33	60	EA_positive	5	42.0	10
33	60	EA_positive	10	50.0	10
33	60	EA_positive	20	53.0	10
33	60	EA_positive	1	25.0	11
33	60	EA_positive	5	42.0	11
33	60	EA_positive	10	50.0	11
33	60	EA_positive	20	53.0	11
33	60	EA_positive	1	25.0	12
33	60	EA_positive	5	42.0	12
33	60	EA_positive	10	50.0	12
33	60	EA_positive	20	53.0	12
33	60	EA_positive	1	25.0	13
33	60	EA_positive	5	42.0	13
33	60	EA_positive	10	50.0	13
33	60	EA_positive	20	53.0	13
33	60	EA_positive	1	25.0	14
33	60	EA_positive	5	42.0	14
33	60	EA_positive	10	50.0	14
33	60	EA_positive	20	53.0	14
33	60	EA_positive	1	25.0	15
33	60	EA_positive	5	42.0	15
33	60	EA_positive	10	50.0	15
33	60	EA_positive	20	53.0	15
33	60	EA_positive	1	25.0	16
33	60	EA_positive	5	42.0	16
33	60	EA_positive	10	50.0	16
33	60	EA_positive	20	53.0	16
33	60	EA_positive	1	25.0	17
33	60	EA_positive	5	42.0	17
33	60	EA_positive	10	50.0	17
33	60	EA_positive	20	53.0	17
33	60	EA_positive	1	25.0	18
33	60	EA_positive	5	42.0	18
33	60	EA_positive	10	50.0	18
33	60	EA_positive	20	52.0	18
33	60	EA_positive	1	25.0	19
33	60	EA_positive	5	42.0	19
33	60	EA_positive	10	50.0	19
33	60	EA_positive	20	52.0	19
33	60	EA_positive	1	25.0	20
33	60	EA_positive	5	42.0	20
33	60	EA_positive	10	50.0	20
33	60	EA_positive	20	52.0	20
33	60	EA_positive	1	25.0	21
33	60	EA_positive	5	42.0	21
33	60	EA_positive	10	50.0	21
33	60	EA_positive	20	52.0	21
33	60	EA_positive	1	25.0	22
33	60	EA_positive	5	42.0	22
33	60	EA_positive	10	50.0	22
33	60	EA_positive	20	52.0	22
33	60	EA_positive	1	25.0	23
33	60	EA_positive	5	42.0	23
33	60	EA_positive	10	50.0	23
33	60	EA_positive	20	52.0	23
33	60	EA_positive	1	25.0	24
33	60	EA_positive	5	42.0	24
33	60	EA_positive	10	50.0	24
33	60	EA_positive	20	52.0	24
33	60	EA_positive	1	25.0	25
33	60	EA_positive	5	42.0	25
33	60	EA_positive	10	50.0	25
33	60	EA_positive	20	52.0	25
33	60	EA_positive	1	25.0	26
33	60	EA_positive	5	42.0	26
33	60	EA_positive	10	50.0	26
33	60	EA_positive	20	52.0	26
33	60	EA_positive	1	25.0	27
33	60	EA_positive	5	42.0	27
33	60	EA_positive	10	50.0	27
33	60	EA_positive	20	52.0	27
33	60	EA_positive	1	25.0	28
33	60	EA_positive	5	42.0	28
33	60	EA_positive	10	50.0	28
33	60	EA_positive	20	52.0	28
33	60	EA_positive	1	25.0	29
33	60	EA_positive	5	42.0	29
33	60	EA_positive	10	50.0	29
33	60	EA_positive	20	52.0	29
33	60	EA_positive	1	25.0	30
33	60	EA_positive	5	42.0	30
33	60	EA_positive	10	50.0	30
33	60	EA_positive	20	52.0	30
33	60	EA_positive	1	25.0	31
33	60	EA_positive	5	42.0	31
33	60	EA_positive	10	50.0	31
33	60	EA_positive	20	52.0	31
33	60	EA_positive	1	25.0	32
33	60	EA_positive	5	42.0	32
33	60	EA_positive	10	50.0	32
33	60	EA_positive	20	52.0	32
34	41	positive	1	21.0	1
34	41	positive	5	31.0	1
34	41	positive	10	36.0	1
34	41	positive	20	39.0	1
34	41	positive	1	21.0	2
34	41	positive	5	33.0	2
34	41	positive	10	36.0	2
34	41	positive	20	39.0	2
34	41	positive	1	21.0	3
34	41	positive	5	32.0	3
34	41	positive	10	36.0	3
34	41	positive	20	38.0	3
34	41	positive	1	21.0	4
34	41	positive	5	32.0	4
34	41	positive	10	36.0	4
34	41	positive	20	39.0	4
34	41	positive	1	21.0	5
34	41	positive	5	32.0	5
34	41	positive	10	36.0	5
34	41	positive	20	39.0	5
34	41	positive	1	21.0	6
34	41	positive	5	32.0	6
34	41	positive	10	36.0	6
34	41	positive	20	38.0	6
34	41	positive	1	21.0	7
34	41	positive	5	32.0	7
34	41	positive	10	36.0	7
34	41	positive	20	39.0	7
34	41	positive	1	21.0	8
34	41	positive	5	32.0	8
34	41	positive	10	36.0	8
34	41	positive	20	39.0	8
34	41	positive	1	21.0	9
34	41	positive	5	33.0	9
34	41	positive	10	36.0	9
34	41	positive	20	39.0	9
34	41	positive	1	21.0	10
34	41	positive	5	33.0	10
34	41	positive	10	36.0	10
34	41	positive	20	39.0	10
34	41	positive	1	21.0	11
34	41	positive	5	33.0	11
34	41	positive	10	36.0	11
34	41	positive	20	39.0	11
34	41	positive	1	21.0	12
34	41	positive	5	33.0	12
34	41	positive	10	36.0	12
34	41	positive	20	39.0	12
34	41	positive	1	21.0	13
34	41	positive	5	33.0	13
34	41	positive	10	36.0	13
34	41	positive	20	39.0	13
34	41	positive	1	21.0	14
34	41	positive	5	33.0	14
34	41	positive	10	36.0	14
34	41	positive	20	39.0	14
34	41	positive	1	21.0	15
34	41	positive	5	33.0	15
34	41	positive	10	36.0	15
34	41	positive	20	39.0	15
34	41	positive	1	21.0	16
34	41	positive	5	33.0	16
34	41	positive	10	36.0	16
34	41	positive	20	39.0	16
34	41	positive	1	21.0	17
34	41	positive	5	33.0	17
34	41	positive	10	36.0	17
34	41	positive	20	39.0	17
34	41	positive	1	21.0	18
34	41	positive	5	33.0	18
34	41	positive	10	36.0	18
34	41	positive	20	39.0	18
34	41	positive	1	21.0	19
34	41	positive	5	33.0	19
34	41	positive	10	36.0	19
34	41	positive	20	39.0	19
34	41	positive	1	21.0	20
34	41	positive	5	33.0	20
34	41	positive	10	36.0	20
34	41	positive	20	39.0	20
34	41	positive	1	21.0	21
34	41	positive	5	33.0	21
34	41	positive	10	36.0	21
34	41	positive	20	39.0	21
34	41	positive	1	21.0	22
34	41	positive	5	33.0	22
34	41	positive	10	36.0	22
34	41	positive	20	39.0	22
34	41	positive	1	21.0	23
34	41	positive	5	33.0	23
34	41	positive	10	36.0	23
34	41	positive	20	39.0	23
34	41	positive	1	21.0	24
34	41	positive	5	33.0	24
34	41	positive	10	36.0	24
34	41	positive	20	39.0	24
34	41	positive	1	21.0	25
34	41	positive	5	33.0	25
34	41	positive	10	36.0	25
34	41	positive	20	39.0	25
34	41	positive	1	21.0	26
34	41	positive	5	33.0	26
34	41	positive	10	36.0	26
34	41	positive	20	39.0	26
34	41	positive	1	21.0	27
34	41	positive	5	33.0	27
34	41	positive	10	36.0	27
34	41	positive	20	39.0	27
34	41	positive	1	21.0	28
34	41	positive	5	33.0	28
34	41	positive	10	36.0	28
34	41	positive	20	39.0	28
34	41	positive	1	21.0	29
34	41	positive	5	33.0	29
34	41	positive	10	36.0	29
34	41	positive	20	39.0	29
34	41	positive	1	21.0	30
34	41	positive	5	33.0	30
34	41	positive	10	36.0	30
34	41	positive	20	39.0	30
34	41	positive	1	21.0	31
34	41	positive	5	33.0	31
34	41	positive	10	36.0	31
34	41	positive	20	39.0	31
34	41	positive	1	21.0	32
34	41	positive	5	33.0	32
34	41	positive	10	36.0	32
34	41	positive	20	39.0	32
35	60	EA_positive	1	24.0	1
35	60	EA_positive	5	40.0	1
35	60	EA_positive	10	49.0	1
35	60	EA_positive	20	51.0	1
35	60	EA_positive	1	25.0	2
35	60	EA_positive	5	42.0	2
35	60	EA_positive	10	49.0	2
35	60	EA_positive	20	51.0	2
35	60	EA_positive	1	25.0	3
35	60	EA_positive	5	42.0	3
35	60	EA_positive	10	47.0	3
35	60	EA_positive	20	51.0	3
35	60	EA_positive	1	25.0	4
35	60	EA_positive	5	42.0	4
35	60	EA_positive	10	47.0	4
35	60	EA_positive	20	51.0	4
35	60	EA_positive	1	25.0	5
35	60	EA_positive	5	42.0	5
35	60	EA_positive	10	47.0	5
35	60	EA_positive	20	50.0	5
35	60	EA_positive	1	25.0	6
35	60	EA_positive	5	42.0	6
35	60	EA_positive	10	48.0	6
35	60	EA_positive	20	50.0	6
35	60	EA_positive	1	25.0	7
35	60	EA_positive	5	42.0	7
35	60	EA_positive	10	48.0	7
35	60	EA_positive	20	50.0	7
35	60	EA_positive	1	25.0	8
35	60	EA_positive	5	42.0	8
35	60	EA_positive	10	48.0	8
35	60	EA_positive	20	50.0	8
35	60	EA_positive	1	25.0	9
35	60	EA_positive	5	42.0	9
35	60	EA_positive	10	48.0	9
35	60	EA_positive	20	50.0	9
35	60	EA_positive	1	25.0	10
35	60	EA_positive	5	42.0	10
35	60	EA_positive	10	48.0	10
35	60	EA_positive	20	50.0	10
35	60	EA_positive	1	25.0	11
35	60	EA_positive	5	42.0	11
35	60	EA_positive	10	48.0	11
35	60	EA_positive	20	50.0	11
35	60	EA_positive	1	25.0	12
35	60	EA_positive	5	42.0	12
35	60	EA_positive	10	48.0	12
35	60	EA_positive	20	50.0	12
35	60	EA_positive	1	25.0	13
35	60	EA_positive	5	42.0	13
35	60	EA_positive	10	48.0	13
35	60	EA_positive	20	50.0	13
35	60	EA_positive	1	25.0	14
35	60	EA_positive	5	42.0	14
35	60	EA_positive	10	48.0	14
35	60	EA_positive	20	50.0	14
35	60	EA_positive	1	25.0	15
35	60	EA_positive	5	42.0	15
35	60	EA_positive	10	48.0	15
35	60	EA_positive	20	50.0	15
35	60	EA_positive	1	25.0	16
35	60	EA_positive	5	42.0	16
35	60	EA_positive	10	48.0	16
35	60	EA_positive	20	50.0	16
35	60	EA_positive	1	25.0	17
35	60	EA_positive	5	42.0	17
35	60	EA_positive	10	49.0	17
35	60	EA_positive	20	49.0	17
35	60	EA_positive	1	25.0	18
35	60	EA_positive	5	42.0	18
35	60	EA_positive	10	49.0	18
35	60	EA_positive	20	49.0	18
35	60	EA_positive	1	25.0	19
35	60	EA_positive	5	42.0	19
35	60	EA_positive	10	48.0	19
35	60	EA_positive	20	49.0	19
35	60	EA_positive	1	25.0	20
35	60	EA_positive	5	42.0	20
35	60	EA_positive	10	48.0	20
35	60	EA_positive	20	49.0	20
35	60	EA_positive	1	25.0	21
35	60	EA_positive	5	42.0	21
35	60	EA_positive	10	48.0	21
35	60	EA_positive	20	49.0	21
35	60	EA_positive	1	25.0	22
35	60	EA_positive	5	42.0	22
35	60	EA_positive	10	48.0	22
35	60	EA_positive	20	50.0	22
35	60	EA_positive	1	25.0	23
35	60	EA_positive	5	42.0	23
35	60	EA_positive	10	48.0	23
35	60	EA_positive	20	50.0	23
35	60	EA_positive	1	25.0	24
35	60	EA_positive	5	42.0	24
35	60	EA_positive	10	48.0	24
35	60	EA_positive	20	50.0	24
35	60	EA_positive	1	25.0	25
35	60	EA_positive	5	42.0	25
35	60	EA_positive	10	48.0	25
35	60	EA_positive	20	49.0	25
35	60	EA_positive	1	25.0	26
35	60	EA_positive	5	42.0	26
35	60	EA_positive	10	48.0	26
35	60	EA_positive	20	49.0	26
35	60	EA_positive	1	25.0	27
35	60	EA_positive	5	42.0	27
35	60	EA_positive	10	48.0	27
35	60	EA_positive	20	49.0	27
35	60	EA_positive	1	25.0	28
35	60	EA_positive	5	42.0	28
35	60	EA_positive	10	48.0	28
35	60	EA_positive	20	49.0	28
35	60	EA_positive	1	25.0	29
35	60	EA_positive	5	42.0	29
35	60	EA_positive	10	48.0	29
35	60	EA_positive	20	49.0	29
35	60	EA_positive	1	25.0	30
35	60	EA_positive	5	42.0	30
35	60	EA_positive	10	48.0	30
35	60	EA_positive	20	49.0	30
35	60	EA_positive	1	25.0	31
35	60	EA_positive	5	42.0	31
35	60	EA_positive	10	48.0	31
35	60	EA_positive	20	49.0	31
35	60	EA_positive	1	25.0	32
35	60	EA_positive	5	42.0	32
35	60	EA_positive	10	48.0	32
35	60	EA_positive	20	50.0	32
36	47	EA_negative	1	20.0	1
36	47	EA_negative	5	30.0	1
36	47	EA_negative	10	35.0	1
36	47	EA_negative	20	39.0	1
36	47	EA_negative	1	19.0	2
36	47	EA_negative	5	30.0	2
36	47	EA_negative	10	34.0	2
36	47	EA_negative	20	39.0	2
36	47	EA_negative	1	19.0	3
36	47	EA_negative	5	30.0	3
36	47	EA_negative	10	34.0	3
36	47	EA_negative	20	39.0	3
36	47	EA_negative	1	19.0	4
36	47	EA_negative	5	30.0	4
36	47	EA_negative	10	34.0	4
36	47	EA_negative	20	39.0	4
36	47	EA_negative	1	19.0	5
36	47	EA_negative	5	30.0	5
36	47	EA_negative	10	34.0	5
36	47	EA_negative	20	39.0	5
36	47	EA_negative	1	19.0	6
36	47	EA_negative	5	30.0	6
36	47	EA_negative	10	34.0	6
36	47	EA_negative	20	39.0	6
36	47	EA_negative	1	19.0	7
36	47	EA_negative	5	30.0	7
36	47	EA_negative	10	34.0	7
36	47	EA_negative	20	39.0	7
36	47	EA_negative	1	19.0	8
36	47	EA_negative	5	30.0	8
36	47	EA_negative	10	34.0	8
36	47	EA_negative	20	39.0	8
36	47	EA_negative	1	19.0	9
36	47	EA_negative	5	30.0	9
36	47	EA_negative	10	34.0	9
36	47	EA_negative	20	39.0	9
36	47	EA_negative	1	19.0	10
36	47	EA_negative	5	30.0	10
36	47	EA_negative	10	34.0	10
36	47	EA_negative	20	39.0	10
36	47	EA_negative	1	19.0	11
36	47	EA_negative	5	30.0	11
36	47	EA_negative	10	34.0	11
36	47	EA_negative	20	39.0	11
36	47	EA_negative	1	19.0	12
36	47	EA_negative	5	30.0	12
36	47	EA_negative	10	34.0	12
36	47	EA_negative	20	39.0	12
36	47	EA_negative	1	19.0	13
36	47	EA_negative	5	30.0	13
36	47	EA_negative	10	34.0	13
36	47	EA_negative	20	39.0	13
36	47	EA_negative	1	19.0	14
36	47	EA_negative	5	30.0	14
36	47	EA_negative	10	34.0	14
36	47	EA_negative	20	39.0	14
36	47	EA_negative	1	19.0	15
36	47	EA_negative	5	30.0	15
36	47	EA_negative	10	34.0	15
36	47	EA_negative	20	39.0	15
36	47	EA_negative	1	19.0	16
36	47	EA_negative	5	30.0	16
36	47	EA_negative	10	34.0	16
36	47	EA_negative	20	39.0	16
36	47	EA_negative	1	19.0	17
36	47	EA_negative	5	30.0	17
36	47	EA_negative	10	34.0	17
36	47	EA_negative	20	39.0	17
36	47	EA_negative	1	19.0	18
36	47	EA_negative	5	30.0	18
36	47	EA_negative	10	34.0	18
36	47	EA_negative	20	39.0	18
36	47	EA_negative	1	19.0	19
36	47	EA_negative	5	30.0	19
36	47	EA_negative	10	34.0	19
36	47	EA_negative	20	39.0	19
36	47	EA_negative	1	19.0	20
36	47	EA_negative	5	29.0	20
36	47	EA_negative	10	34.0	20
36	47	EA_negative	20	39.0	20
36	47	EA_negative	1	19.0	21
36	47	EA_negative	5	29.0	21
36	47	EA_negative	10	34.0	21
36	47	EA_negative	20	39.0	21
36	47	EA_negative	1	19.0	22
36	47	EA_negative	5	29.0	22
36	47	EA_negative	10	34.0	22
36	47	EA_negative	20	39.0	22
36	47	EA_negative	1	19.0	23
36	47	EA_negative	5	29.0	23
36	47	EA_negative	10	34.0	23
36	47	EA_negative	20	39.0	23
36	47	EA_negative	1	19.0	24
36	47	EA_negative	5	30.0	24
36	47	EA_negative	10	34.0	24
36	47	EA_negative	20	39.0	24
36	47	EA_negative	1	19.0	25
36	47	EA_negative	5	30.0	25
36	47	EA_negative	10	34.0	25
36	47	EA_negative	20	39.0	25
36	47	EA_negative	1	19.0	26
36	47	EA_negative	5	30.0	26
36	47	EA_negative	10	34.0	26
36	47	EA_negative	20	39.0	26
36	47	EA_negative	1	19.0	27
36	47	EA_negative	5	30.0	27
36	47	EA_negative	10	34.0	27
36	47	EA_negative	20	39.0	27
36	47	EA_negative	1	19.0	28
36	47	EA_negative	5	30.0	28
36	47	EA_negative	10	34.0	28
36	47	EA_negative	20	39.0	28
36	47	EA_negative	1	19.0	29
36	47	EA_negative	5	30.0	29
36	47	EA_negative	10	34.0	29
36	47	EA_negative	20	39.0	29
36	47	EA_negative	1	19.0	30
36	47	EA_negative	5	30.0	30
36	47	EA_negative	10	34.0	30
36	47	EA_negative	20	39.0	30
36	47	EA_negative	1	19.0	31
36	47	EA_negative	5	30.0	31
36	47	EA_negative	10	34.0	31
36	47	EA_negative	20	39.0	31
36	47	EA_negative	1	19.0	32
36	47	EA_negative	5	30.0	32
36	47	EA_negative	10	34.0	32
36	47	EA_negative	20	39.0	32
37	72	EA_positive	1	37.0	1
37	72	EA_positive	5	53.0	1
37	72	EA_positive	10	59.0	1
37	72	EA_positive	20	63.0	1
37	72	EA_positive	1	37.0	2
37	72	EA_positive	5	53.0	2
37	72	EA_positive	10	61.0	2
37	72	EA_positive	20	62.0	2
37	72	EA_positive	1	37.0	3
37	72	EA_positive	5	52.0	3
37	72	EA_positive	10	61.0	3
37	72	EA_positive	20	62.0	3
37	72	EA_positive	1	37.0	4
37	72	EA_positive	5	52.0	4
37	72	EA_positive	10	60.0	4
37	72	EA_positive	20	63.0	4
37	72	EA_positive	1	37.0	5
37	72	EA_positive	5	52.0	5
37	72	EA_positive	10	60.0	5
37	72	EA_positive	20	63.0	5
37	72	EA_positive	1	37.0	6
37	72	EA_positive	5	52.0	6
37	72	EA_positive	10	60.0	6
37	72	EA_positive	20	62.0	6
37	72	EA_positive	1	37.0	7
37	72	EA_positive	5	52.0	7
37	72	EA_positive	10	60.0	7
37	72	EA_positive	20	62.0	7
37	72	EA_positive	1	37.0	8
37	72	EA_positive	5	52.0	8
37	72	EA_positive	10	60.0	8
37	72	EA_positive	20	62.0	8
37	72	EA_positive	1	37.0	9
37	72	EA_positive	5	52.0	9
37	72	EA_positive	10	60.0	9
37	72	EA_positive	20	62.0	9
37	72	EA_positive	1	37.0	10
37	72	EA_positive	5	53.0	10
37	72	EA_positive	10	60.0	10
37	72	EA_positive	20	62.0	10
37	72	EA_positive	1	37.0	11
37	72	EA_positive	5	53.0	11
37	72	EA_positive	10	60.0	11
37	72	EA_positive	20	62.0	11
37	72	EA_positive	1	37.0	12
37	72	EA_positive	5	53.0	12
37	72	EA_positive	10	60.0	12
37	72	EA_positive	20	62.0	12
37	72	EA_positive	1	37.0	13
37	72	EA_positive	5	53.0	13
37	72	EA_positive	10	60.0	13
37	72	EA_positive	20	62.0	13
37	72	EA_positive	1	37.0	14
37	72	EA_positive	5	53.0	14
37	72	EA_positive	10	60.0	14
37	72	EA_positive	20	62.0	14
37	72	EA_positive	1	37.0	15
37	72	EA_positive	5	53.0	15
37	72	EA_positive	10	60.0	15
37	72	EA_positive	20	62.0	15
37	72	EA_positive	1	37.0	16
37	72	EA_positive	5	53.0	16
37	72	EA_positive	10	60.0	16
37	72	EA_positive	20	62.0	16
37	72	EA_positive	1	37.0	17
37	72	EA_positive	5	53.0	17
37	72	EA_positive	10	60.0	17
37	72	EA_positive	20	62.0	17
37	72	EA_positive	1	37.0	18
37	72	EA_positive	5	53.0	18
37	72	EA_positive	10	60.0	18
37	72	EA_positive	20	62.0	18
37	72	EA_positive	1	37.0	19
37	72	EA_positive	5	53.0	19
37	72	EA_positive	10	60.0	19
37	72	EA_positive	20	62.0	19
37	72	EA_positive	1	37.0	20
37	72	EA_positive	5	53.0	20
37	72	EA_positive	10	60.0	20
37	72	EA_positive	20	62.0	20
37	72	EA_positive	1	37.0	21
37	72	EA_positive	5	53.0	21
37	72	EA_positive	10	61.0	21
37	72	EA_positive	20	62.0	21
37	72	EA_positive	1	37.0	22
37	72	EA_positive	5	53.0	22
37	72	EA_positive	10	61.0	22
37	72	EA_positive	20	62.0	22
37	72	EA_positive	1	37.0	23
37	72	EA_positive	5	53.0	23
37	72	EA_positive	10	61.0	23
37	72	EA_positive	20	62.0	23
37	72	EA_positive	1	37.0	24
37	72	EA_positive	5	53.0	24
37	72	EA_positive	10	61.0	24
37	72	EA_positive	20	62.0	24
37	72	EA_positive	1	37.0	25
37	72	EA_positive	5	53.0	25
37	72	EA_positive	10	61.0	25
37	72	EA_positive	20	62.0	25
37	72	EA_positive	1	37.0	26
37	72	EA_positive	5	53.0	26
37	72	EA_positive	10	61.0	26
37	72	EA_positive	20	62.0	26
37	72	EA_positive	1	37.0	27
37	72	EA_positive	5	53.0	27
37	72	EA_positive	10	61.0	27
37	72	EA_positive	20	62.0	27
37	72	EA_positive	1	37.0	28
37	72	EA_positive	5	53.0	28
37	72	EA_positive	10	61.0	28
37	72	EA_positive	20	62.0	28
37	72	EA_positive	1	37.0	29
37	72	EA_positive	5	53.0	29
37	72	EA_positive	10	61.0	29
37	72	EA_positive	20	62.0	29
37	72	EA_positive	1	37.0	30
37	72	EA_positive	5	53.0	30
37	72	EA_positive	10	61.0	30
37	72	EA_positive	20	62.0	30
37	72	EA_positive	1	37.0	31
37	72	EA_positive	5	53.0	31
37	72	EA_positive	10	61.0	31
37	72	EA_positive	20	62.0	31
37	72	EA_positive	1	37.0	32
37	72	EA_positive	5	53.0	32
37	72	EA_positive	10	61.0	32
37	72	EA_positive	20	62.0	32
38	41	positive	1	20.0	1
38	41	positive	5	31.0	1
38	41	positive	10	36.0	1
